,date,season,episode,character,line,action,episode_num
15184,"10 August, 2003",5,16,Robot Devil,"Hell is full of ten-year-olds who wanted exactly the same thing. Trouble is, you have what my old music teacher, Mrs. Mellonger, calls ""stupid fingers"". With hands like that you'll be lucky to master a belt buckle. Now wouldn't it be nice if you had a pair of robot hands to replace them?",He twiddles his own fingers then slaps them.Fry looks down and sees his trousers have fallen around his ankles. He quickly pulls them up.,"72
"
15185,"10 August, 2003",5,16,Fry,"Sure would. Oh, well. Goodbye.",He shrugs.,"72
"
15186,"10 August, 2003",5,16,Bender,"Fry, you smelly idiot, I think he's willing to make some kind of deal with the devil with you.",,"72
"
15187,"10 August, 2003",5,16,Fry,"He-He-He is? Great! Wait, what's the catch?",He turns around.,"72
"
15188,"10 August, 2003",5,16,Robot Devil,"No catch. I'll merely pick a robot at random from somewhere in the universe, probably one you've never even met, and then I'll remove his hands and switch them for yours. It's just the sort of guy I am. What do you say?",Bender rubs his hands with glee.,"72
"
15189,"10 August, 2003",5,16,Fry,I don't know. It doesn't seem entirely moral to--,,"72
"
15190,"10 August, 2003",5,16,Bender,"Fry, if you don't take this offer right now I will lose all respect for you and punch you.",,"72
"
15191,"10 August, 2003",5,16,Fry,"Well, alright. You sure I probably won't know him?",,"72
"
15192,"10 August, 2003",5,16,Robot Devil,Definitely probably not. Just sign this contract.,A column of rock rises up out of the ground with a piece of paper on top.,"72
"
15193,"10 August, 2003",5,16,Bender,Wow!,,"72
"
15194,"10 August, 2003",5,16,Robot Devil,And here we go!,,"72
"
15195,"10 August, 2003",5,16,Bender,I got a hundred bucks on Rectal-Exambot!,,"72
"
15196,"10 August, 2003",5,16,Fry,Robot Devil? I get your hands? Zam!,,"72
"
15197,"10 August, 2003",5,16,Robot Devil,"Oh, what an appallingly ironic outcome.",,"72
"
15198,"10 August, 2003",5,16,Bender,"It's not ironic, it's just coincidental. Now fork over those lady-fingers, Cookie!",,"72
"
15199,"10 August, 2003",5,16,Robot Devil,"Y'know, I only put my name on there as a show of good faith for the other robots.",,"72
"
15200,"10 August, 2003",5,16,Fry,Stop being such a baby and chop my hands off.,,"72
"
15201,"10 August, 2003",5,16,Robot Devil,"Oh, very well.",,"72
"
15202,"10 August, 2003",5,16,Fry,How'd you do that?,impressed,"72
"
15203,"10 August, 2003",5,16,Robot Devil,They're very good hands.,,"72
"
15204,"10 August, 2003",5,16,Fry,At last! At last I have the power to make Leela love me.,,"72
"
15205,"10 August, 2003",5,16,Robot Devil,"Oh, sorry. That'll wear off in a couple of days.",,"72
"
15206,"10 August, 2003",5,16,Fry,"Check it out, everyone. I'm back from hell and I've got the Robot Devil's hands.",,"72
"
15207,"10 August, 2003",5,16,Amy,Neat! Let's see a trick.,,"72
"
15208,"10 August, 2003",5,16,Fry,Alrighty!,,"72
"
15209,"10 August, 2003",5,16,Scruffy,Somebody called the Robot Devil's here to see somebody called Fry.,,"72
"
15210,"10 August, 2003",5,16,Fry,Uh-oh.,,"72
"
15211,"10 August, 2003",5,16,Bender,Where'd I go just now?,,"72
"
15212,"10 August, 2003",5,16,Robot Devil,"Hello, Fry. Just dropped by to make sure you're as happy with our little deal as I am. Give me back my hands! These things are always touching me in places.",He cackles.He cracks and grabs Fry by his jacket.,"72
"
15213,"10 August, 2003",5,16,Fry,"Yeah, they get around! But I'm afraid we had a deal.",,"72
"
15214,"10 August, 2003",5,16,Robot Devil,Looks like I wasted a bus trip.,,"72
"
15215,"10 August, 2003",5,16,Fry,"Yes, you did.",,"72
"
15216,"10 August, 2003",5,16,Grumpy Snail,Yes. Now you can hear holophonor virtuoso Philip Fry play 900 of these classic themes in your own home on this two-record set. That's over 30 minutes of music for only $14.99.,on TVBehind him Fry walks along a sunset-lit beach playing his holophonor. The hologram flies to the front of the screen revealing it to be his album. The cover features him lying naked on a bed holding the holophonor.,"72
"
15217,"10 August, 2003",5,16,Zoidberg,"Only $14.99 for a two-record set. Two records! Oh, Zoidberg, at last you're becoming a crafty consumer!",,"72
"
15218,"10 August, 2003",5,16,Man,Hello?,on phone,"72
"
15219,"10 August, 2003",5,16,Zoidberg,Hello? I'll take eight!,,"72
"
15220,"10 August, 2003",5,16,Scruffy,Mr. Hedonismbot to see you.,,"72
"
15221,"10 August, 2003",5,16,Fry,"Uh, show him in.",,"72
"
15222,"10 August, 2003",5,16,Scruffy,"Very good, sir.",bowing,"72
"
15223,"10 August, 2003",5,16,Hedonismbot,"Ah, Fry. Congratulations. Your latest performance was as delectable as dipping my bottom over and over into a bath of the silkiest oils and creams.",,"72
"
15224,"10 August, 2003",5,16,Fry,"Thank you, sir. That's exactly what I was going for.",,"72
"
15225,"10 August, 2003",5,16,Hedonismbot,You were the sole diversion in what has been a pale and unamusing season. And so I would fain commission you write an opera.,,"72
"
15226,"10 August, 2003",5,16,Fry,But I've never written an opera.,,"72
"
15227,"10 August, 2003",5,16,Hedonismbot,"And I've never heard one. Still, if you can keep me amused through the overture I shall consider it a smashing success.",,"72
"
15228,"10 August, 2003",5,16,Fry,"But I wouldn't even know what to write about. Unless... OK, I'll do it. If I can make it about Leela.","He turns and looks at Leela, who sits at the table gorging on a buggalo leg dripping with barbecue sauce. He smiles and turns to Hedonismbot.","72
"
15229,"10 August, 2003",5,16,Leela,Me? Really?,,"72
"
15230,"10 August, 2003",5,16,Hedonismbot,"A man writing an opera about a woman? Oh, sirrah, how deliciously absurd! I shall see you at the premiere.",He laughs.He turns around to the door.,"72
"
15231,"10 August, 2003",5,16,Leela,Is it part of the opera?,,"72
"
15232,"10 August, 2003",5,16,Fry,Leela! You shouldn't be listening. I don't want you to hear it till it's done.,He stands up.,"72
"
15233,"10 August, 2003",5,16,Leela,But it's so beautiful.,,"72
"
15234,"10 August, 2003",5,16,Fry,So's a peacock but you don't eat it until it's cooked. This has to be perfect. I want you to hear exactly what I hear when I think about you.,,"72
"
15235,"10 August, 2003",5,16,Leela,"Oh, Fry. All this time you've had this incredible gift and I never knew. I've been a fool. A fully-justified, prudent fool. They're so cold.",She looks into his eyes and holds his hands then quickly takes hers away.,"72
"
15236,"10 August, 2003",5,16,Robot Devil,And yet hell is so hot! Can I have my hands back now?,shouting; from streetHe laughs briefly.,"72
"
15237,"10 August, 2003",5,16,Fry,No!,shouting,"72
"
15238,"10 August, 2003",5,16,Robot Devil,You're not nice!,shouting; from street,"72
"
15239,"10 August, 2003",5,16,Robot Devil,"Ah, Bender, this is a surprise! For you! Finding me in the refrigerator.",,"72
"
15240,"10 August, 2003",5,16,Bender,"True, but at least I don't have the hiccups anymore. What up?",,"72
"
15241,"10 August, 2003",5,16,Robot Devil,"Oh, well it so happens I'm in the mood to make a deal with you.",,"72
"
15242,"10 August, 2003",5,16,Bender,Forget it! You can't tempt me.,,"72
"
15243,"10 August, 2003",5,16,Robot Devil,Really? There's nothing you want?,tempting,"72
"
15244,"10 August, 2003",5,16,Bender,"Hm. I forgot you could tempt me with things I want. Well, I suppose I've always wondered what it would be like to be more annoying.",He scratches his chin and leans against the worktop.,"72
"
15245,"10 August, 2003",5,16,Robot Devil,Nothing simpler! And all I ask in return is your hands. To replace these bony hotdogs!,He looks at Fry's hands.,"72
"
15246,"10 August, 2003",5,16,Bender,Grabby and Squeezy? Never! I love these guys!,,"72
"
15247,"10 August, 2003",5,16,Robot Devil,Well is there anything else you would part with?,,"72
"
15248,"10 August, 2003",5,16,Bender,No. Nothing. Ain't gonna happen.,,"72
"
15249,"10 August, 2003",5,16,Bender,Yes! With this built-in stadium airhorn I can really annoy people. And all it cost me was my crotch-plate.,,"72
"
15250,"10 August, 2003",5,16,Robot Devil,"You certainly are a shrewd businessman, Bender. Now find someone and give 'em a good blast!",While Bender isn't looking he tosses the crotch-plate into the bin.,"72
"
15251,"10 August, 2003",5,16,Bender,Yeah! That'll teach the first person I see a lesson.,,"72
"
15252,"10 August, 2003",5,16,Robot Devil,"Ah, my ridiculously circuitous plan is one-quarter complete!",,"72
"
15253,"10 August, 2003",5,16,Leela,"Well, Fry's opera premiere's tomorrow night. I'm off to find a pair of formal gloves that'll fit over my enormous forearms.",,"72
"
15254,"10 August, 2003",5,16,Bender,"Pretty annoying, huh, Leela?",,"72
"
15255,"10 August, 2003",5,16,Leela,"What? Are you talking? Oh, God! I'm deaf!",shouting,"72
"
15256,"10 August, 2003",5,16,Bender,"Oops. I'm so, so sorry, Leela. I just wanted to annoy you.",,"72
"
15257,"10 August, 2003",5,16,Leela,"What? Oh, this is horrible. I won't be able to hear Fry's opera.",shouting,"72
"
15258,"10 August, 2003",5,16,Robot Devil,"Ah, how delightfully ironic.",,"72
"
15259,"10 August, 2003",5,16,Bender,"It's not ironic, it's just mean. Take this!",,"72
"
15260,"10 August, 2003",5,16,Robot Devil,Ooh! Out of aerosol? Also ironic!,,"72
"
15261,"10 August, 2003",5,16,Bender,"Oh, yeah? Well bite my shiny metal-- Oh, nooo!",He points at where his crotch-plate used to be. No ass left to bite.shouting,"72
"
15262,"10 August, 2003",5,16,Leela,"Nobody tell Fry I'm deaf. If he found out I couldn't hear his opera, it'd break his heart.",,"72
"
15263,"10 August, 2003",5,16,Bender,"OK, deaf-o!",,"72
"
15264,"10 August, 2003",5,16,Hedonismbot,"Courtesans and gentle fops, I bid you welcome to my opera. Let us cavort like the Greeks of old. You know the ones I mean.",sexfully,"72
"
15265,"10 August, 2003",5,16,Leela,"Yay, Fry!",,"72
"
15266,"10 August, 2003",5,16,Zoidberg,I watch TV with that guy!,,"72
"
15267,"10 August, 2003",5,16,Holo-Vogel,"Who is this one-eyed female baby Moses,With courage in her female baby smile?",singing,"72
"
15268,"10 August, 2003",5,16,Holo-Orphans,"A saviour from the stars,Or something stranger still.",singing,"72
"
15269,"10 August, 2003",5,16,Holo-Leela,"Or just a lonely, filthy, starving child.",singing,"72
"
15270,"10 August, 2003",5,16,Leela,"Amy, Fry's looking at me. What am I s'posed to be feeling? Ah!","Amy opens a box of ""Emotion Flashcards"" and takes out one of the hardhat guy crying.","72
"
15271,"10 August, 2003",5,16,Holo-Bender,"Leela! Leela, Leela save him!Save Fry, save Fry,Godzilla will devour him,As for me,I must be off,To have my doctor check this cough,Goodbye!",singingHe coughs.,"72
"
15272,"10 August, 2003",5,16,Bender,"I don't recall ever fighting Godzilla, but that is so what I would have done.",,"72
"
15273,"10 August, 2003",5,16,Amy,"One diet double Martini, please.",,"72
"
15274,"10 August, 2003",5,16,Bartender,"And for you, sir?",,"72
"
15275,"10 August, 2003",5,16,Hermes,I'll just have a Shirley Hemple.,,"72
"
15276,"10 August, 2003",5,16,Tinny Tim,Extra! Extra! World's greatest opera only half over.,,"72
"
15277,"10 August, 2003",5,16,Leela,"Half over? Oh, I'd give anything to hear the rest.",,"72
"
15278,"10 August, 2003",5,16,Robot Devil,"Anything? Thank you, sir. Now, as I was saying, anything? Because I can give you new robotic ears!",Leela gasps and drops her glass. A man hands the Robot Devil his coat and he hands him a ticket.The man leaves and the Robot Devil turns to Leela.,"72
"
15279,"10 August, 2003",5,16,Leela,What? You can give me new ears? Wait. What seemingly reasonable thing do you want in return?,,"72
"
15280,"10 August, 2003",5,16,Robot Devil,"Just your hands, my dear.",,"72
"
15281,"10 August, 2003",5,16,Leela,"Whatever you said, forget it!",,"72
"
15282,"10 August, 2003",5,16,Robot Devil,"Alright then, just one hand.",,"72
"
15283,"10 August, 2003",5,16,Leela,"Just ... my left hand? Um, uh--",,"72
"
15284,"10 August, 2003",5,16,Announcer,Please take your seats for act two.,,"72
"
15285,"10 August, 2003",5,16,Hedonismbot,But I'm not done vomiting.,,"72
"
15286,"10 August, 2003",5,16,Leela,I can't stand it! OK. You can have my hand.,She takes a deep breath.,"72
"
15287,"10 August, 2003",5,16,Robot Devil,"Wonderful! Just sign here. Calculon, old friend, I'm afraid I need your ears.",He produces another contract.Leela signs. Calculon walks by and the Robot Devil stops him.,"72
"
15288,"10 August, 2003",5,16,Calculon,Well I do owe you for giving me this unholy acting talent.,melodramatically,"72
"
15289,"10 August, 2003",5,16,Leela,"I can hear! I can hear like a safecracker! Hey, aren't you gonna take my hand?",,"72
"
15290,"10 August, 2003",5,16,Robot Devil,In good time. You go enjoy the opera.,,"72
"
15291,"10 August, 2003",5,16,Holo-Fry,"To win Leela's heart with the holophonors art,I need hands of transcendental quickness.",singing,"72
"
15292,"10 August, 2003",5,16,Holo-Robot Devil,"Well I don't see any danger,In gambling with a stranger,For my head is of a most amazing thickness.",singing,"72
"
15293,"10 August, 2003",5,16,Holo-Robot Devil,"I'm stupid, I'm stupid,I'm stupider than you,I'm stupider than you in every way.",singing,"72
"
15294,"10 August, 2003",5,16,Robot Devil,Stupider? Pah! This opera's as lousy as it is brilliant! Your lyrics lack subtlety. You can't just have your characters announce how they feel. That makes me feel angry.,"He kicks the Holo-Robot Devil actor off the stage. The audience gasps. Fry stops playing and the holo-scene fades, leaving the Holo-Fry actor standing on the stage in his underpants.","72
"
15295,"10 August, 2003",5,16,Fry,"Look, what do you want?",,"72
"
15296,"10 August, 2003",5,16,Robot Devil,I want my hands back.,singing,"72
"
15297,"10 August, 2003",5,16,Fry,"Never!(singing) A deal's a deal,Even with a dirty dealer.",,"72
"
15298,"10 August, 2003",5,16,Robot Devil,"Very well,Then I'll take what I want from Leela.",singing,"72
"
15299,"10 August, 2003",5,16,Leela,Whoa!,,"72
"
15300,"10 August, 2003",5,16,Robot Devil,Leela has promised me her hand.,singing,"72
"
15301,"10 August, 2003",5,16,Leela,"Fry, you do not understand.",singing,"72
"
15302,"10 August, 2003",5,16,Leela,"I should have revealed I've been deafened by Bender,The shame,The shame,But I feared you'd stop writing this musical splendour,Deception's the curse of my whimsical gender,He gave me mechanical ears,Effective though just a bit garish,In return without shedding a tear,I agreed that I'd give him my hand--",singing,"72
"
15303,"10 August, 2003",5,16,Robot Devil,In marriage!,singing,"72
"
15304,"10 August, 2003",5,16,Leela,What?,,"72
"
15305,"10 August, 2003",5,16,Robot Devil,You'd give me your hand in marriage.,singing,"72
"
15306,"10 August, 2003",5,16,Hermes,Is this really happening or just being staged?,singing,"72
"
15307,"10 August, 2003",5,16,Farnsworth,It can't be real--,singing,"72
"
15308,"10 August, 2003",5,16,Amy,Not if Leela is engaged.,singing,"72
"
15309,"10 August, 2003",5,16,Leela,"That isn't what I meant,That isn't what I signed.",singing,"72
"
15310,"10 August, 2003",5,16,Robot Devil,You should have checked the wording in the fine... Print.,singingHe makes the contract larger.,"72
"
15311,"10 August, 2003",5,16,Leela,I'll give you my hand...,reading,"72
"
15312,"10 August, 2003",5,16,Leela,and In marriage.,singing,"72
"
15313,"10 August, 2003",5,16,Bender,"The use of words expressing something other than their literal intention,Now that is ""irony"".",singing,"72
"
15314,"10 August, 2003",5,16,Robot Devil,"I will marry her now and confine her to hell,How droll,How droll!Where Styx is a river,And not just a band,Though they'll play our reception if all goes as planned,Unless, Fry, you surrender my hands!",singing,"72
"
15315,"10 August, 2003",5,16,Fry,"Destiny has cheated me,By forcing me to decide upon,The woman that I idolise,Or the hands of an automaton,Without these hands I can't complete,The opera that was captivating her,But if I keep them,And she marries him,Then he probably won't want me dating her.",singing,"72
"
